match	certainty	uuid	hit_sur	hit_giv	auth_sur	auth_giv	source	fuzzy	sur_equal	sur_len_diff	sur_nrm_equal	sur_dec_equal	sur_sim	giv_equal	giv_len_diff	giv_nrm_equal	giv_dec_equal	giv_sim	init_sub
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-8271aa043d8bea23506a'	b'Kick'	b'Thomas K.'	b'Kick'	b'Thomas K.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0fe241f1b7449adfe98d'	b'Wilkens'	b'Marco'	b'Wilkens'	b'Marco'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-dafdb145cac3668b4aee'	b'Ruprecht'	b'Benedikt'	b'Ruprecht'	b'Benedikt'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-4d8f3edd21cfeb9f226b'	b'Entrop'	b'Oliver'	b'Entrop'	b'Oliver'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-8271aa043d8bea23506a'	b'Kick'	b'Thomas K.'	b'Kick'	b'Thomas K.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-0fe241f1b7449adfe98d'	b'Wilkens'	b'Marco'	b'Wilkens'	b'Marco'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-dafdb145cac3668b4aee'	b'Ruprecht'	b'Benedikt'	b'Ruprecht'	b'Benedikt'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-4d8f3edd21cfeb9f226b'	b'Entrop'	b'Oliver'	b'Entrop'	b'Oliver'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8271aa043d8bea23506a'	b'Kick'	b'Thomas K.'	b'Kick'	b'Thomas K.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-0fe241f1b7449adfe98d'	b'Wilkens'	b'Marco'	b'Wilkens'	b'Marco'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-dafdb145cac3668b4aee'	b'Ruprecht'	b'Benedikt'	b'Ruprecht'	b'Benedikt'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-4d8f3edd21cfeb9f226b'	b'Entrop'	b'Oliver'	b'Entrop'	b'Oliver'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8271aa043d8bea23506a'	b'Kick'	b'Thomas K.'	b'Kick'	b'Thomas K.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-0fe241f1b7449adfe98d'	b'Wilkens'	b'Marco'	b'Wilkens'	b'Marco'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.8	0	0	-4	0	0.3333333333333333	1	2	1	1	0	1	1.0	1	0.3333333333333333	b'author-446dd1e614adae586a93'	b'Neugebauer'	b'Katja'	b'Neugebauer'	b'K.'
0.8	0	0	-8	0	0.2	1	2	1	1	0	1	1.0	1	0.2	b'author-7d465e7bf1881021c841'	b'Schroeder'	b'Christoph'	b'Schroeder'	b'C.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-446dd1e614adae586a93'	b'Neugebauer'	b'Katja'	b'Neugebauer'	b'Katja'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-7d465e7bf1881021c841'	b'Schroeder'	b'Christoph'	b'Schroeder'	b'Christoph'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-446dd1e614adae586a93'	b'Neugebauer'	b'Katja'	b'Neugebauer'	b'Katja'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7d465e7bf1881021c841'	b'Schroeder'	b'Christoph'	b'Schroeder'	b'Christoph'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-446dd1e614adae586a93'	b'Neugebauer'	b'Katja'	b'Neugebauer'	b'Katja'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7d465e7bf1881021c841'	b'Schroeder'	b'Christoph'	b'Schroeder'	b'Christoph'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7d465e7bf1881021c841'	b'Schroeder'	b'Christoph'	b'Schroeder'	b'Christoph'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-dd3df8d138856477fccc'	b'Doetz'	b'Niko'	b'Doetz'	b'Niko'
0.9	0	0	-8	0	0.5	1	2	1	1	0	1	1.0	1	0.5	b'author-c18d12db2a238e8647a7'	b'Weth'	b'Mark Andreas'	b'Weth'	b'Mark'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-dd3df8d138856477fccc'	b'Doetz'	b'Niko'	b'Doetz'	b'Niko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c18d12db2a238e8647a7'	b'Weth'	b'Mark Andreas'	b'Weth'	b'Mark Andreas'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c18d12db2a238e8647a7'	b'Weth'	b'Mark Andreas'	b'Weth'	b'Mark Andreas'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-afbe1702c3581488d8e3'	b'DDtz'	b'Niko'	b'DDtz'	b'Niko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c18d12db2a238e8647a7'	b'Weth'	b'Mark Andreas'	b'Weth'	b'Mark Andreas'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'FECHT'	b'FALKO'	b'Fecht'	b'Falko'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-4b95dca35ed57ab41cff'	b'HACKETHAL'	b'ANDREAS'	b'Hackethal'	b'Andreas'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-07237dc0a2069da7f811'	b'KARABULUT'	b'YIGITCAN'	b'Karabulut'	b'Yigitcan'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'FECHT'	b'FALKO'	b'Fecht'	b'Falko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-4b95dca35ed57ab41cff'	b'HACKETHAL'	b'ANDREAS'	b'Hackethal'	b'Andreas'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-07237dc0a2069da7f811'	b'KARABULUT'	b'YIGITCAN'	b'Karabulut'	b'Yigitcan'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'FECHT'	b'FALKO'	b'FECHT'	b'FALKO'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-4b95dca35ed57ab41cff'	b'HACKETHAL'	b'ANDREAS'	b'HACKETHAL'	b'ANDREAS'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-07237dc0a2069da7f811'	b'KARABULUT'	b'YIGITCAN'	b'KARABULUT'	b'YIGITCAN'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'FECHT'	b'FALKO'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-4b95dca35ed57ab41cff'	b'HACKETHAL'	b'ANDREAS'	b'Hackethal'	b'Andreas'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-07237dc0a2069da7f811'	b'KARABULUT'	b'YIGITCAN'	b'Karabulut'	b'Yigitcan'
0.9	1	1	0	1	1.0	1	0	0	0	-1	0	0.9411764705882353	1	0.9411764705882353	b'author-470186cda896c01177b3'	b'Duellmann'	b'Klaus'	b'D\xc3\xbcllmann'	b'Klaus'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-7564704f2d82c2016501'	b'Hartmann-Wendels'	b'Thomas'	b'Hartmann-Wendels'	b'Thomas'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-791abce8a260c9cb8297'	b'Stein'	b'Ingrid'	b'Stein'	b'Ingrid'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-1a907b6c50ffde755d13'	b'Stoeter'	b'Alwin'	b'Stoeter'	b'Alwin'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-7564704f2d82c2016501'	b'Hartmann-Wendels'	b'Thomas'	b'Hartmann-Wendels'	b'Thomas'
0.8	0	0	5	0	0.7058823529411765	1	5	1	1	0	1	1.0	1	0.7058823529411765	b'author-791abce8a260c9cb8297'	b'Stein'	b'Ingrid Vera'	b'Stein'	b'Ingrid Vera'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-1a907b6c50ffde755d13'	b'Stoeter'	b'Alwin'	b'Stoeter'	b'Alwin'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-7564704f2d82c2016501'	b'Hartmann-Wendels'	b'Thomas'	b'Hartmann-Wendels'	b'Thomas'
1.0	0	0	-5	0	0.7058823529411765	1	1	1	1	0	1	1.0	1	0.7058823529411765	b'author-791abce8a260c9cb8297'	b'Stein'	b'Ingrid Vera'	b'Stein'	b'Ingrid'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-1a907b6c50ffde755d13'	b'Stoeter'	b'Alwin'	b'Stoeter'	b'Alwin'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-7564704f2d82c2016501'	b'Hartmann-Wendels'	b'Thomas'	b'Hartmann-Wendels'	b'Thomas'
1.0	0	0	-5	0	0.7058823529411765	1	4	1	1	0	1	1.0	1	0.7058823529411765	b'author-791abce8a260c9cb8297'	b'Stein'	b'Ingrid Vera'	b'Stein'	b'Ingrid'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-1a907b6c50ffde755d13'	b'Stoeter'	b'Alwin'	b'Stoeter'	b'Alwin'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-d7b51df7b9bfe041c0af'	b'Schmidt'	b'Tobias'	b'Schmidt'	b'Tobias'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.9	0	0	7	0	0.72	1	2	1	1	0	1	1.0	1	0.72	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.8	0	0	-7	0	0.72	1	5	1	1	0	1	1.0	1	0.72	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'	b'Koch'	b'Cath\xc3\xa9rine'
0.8	0	0	-6	0	0.25	1	5	1	1	0	1	1.0	1	0.25	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-0124b7266ee13f279468'	b'Jank'	b'Stephan'	b'Jank'	b'Stephan'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0124b7266ee13f279468'	b'Jank'	b'Stephan'	b'Jank'	b'Stephan'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-0124b7266ee13f279468'	b'Jank'	b'Stephan'	b'Jank'	b'Stephan'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-0124b7266ee13f279468'	b'Jank'	b'Stephan'	b'Jank'	b'Stephan'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-0124b7266ee13f279468'	b'Jank'	b'Stephan'	b'Jank'	b'Stephan'
0.9	1	1	0	1	1.0	1	0	0	0	-1	0	0.9411764705882353	1	0.9411764705882353	b'author-470186cda896c01177b3'	b'Duellmann'	b'Klaus'	b'D\xc3\xbcllmann'	b'Klaus'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-80e4ec162b014f7fec6c'	b'Pfingsten'	b'Andreas'	b'Pfingsten'	b'Andreas'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M'
0.9	0	0	-7	0	0.72	1	0	1	1	0	1	1.0	1	0.72	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine Tahmee'	b'Koch'	b'Cath\xc3\xa9rine'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-eda4aa152b945d57399d'	b'Wildmann'	b'Christian'	b'Wildmann'	b'Christian'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-eda4aa152b945d57399d'	b'Wildmann'	b'Christian'	b'Wildmann'	b'Christian'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-eda4aa152b945d57399d'	b'Wildmann'	b'Christian'	b'Wildmann'	b'Christian'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-eda4aa152b945d57399d'	b'Wildmann'	b'Christian'	b'Wildmann'	b'Christian'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-03654894229ff3836d41'	b'Schnitzer'	b'Monika'	b'Schnitzer'	b'Monika'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-aa4e525e4e80f062b91c'	b'Koch'	b'Nicolas'	b'Koch'	b'Nicolas'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-dd98386a80c4f59d70f6'	b'Mama'	b'Houdou Basse'	b'Mama'	b'Houdou Basse'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-aa4e525e4e80f062b91c'	b'Koch'	b'Nicolas'	b'Koch'	b'Nicolas'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-aa4e525e4e80f062b91c'	b'Koch'	b'Nicolas'	b'Koch'	b'Nicolas'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-2e0d16311012e9e4f248'	b'Harendt'	b'Christoph'	b'Harendt'	b'Christoph'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-2e0d16311012e9e4f248'	b'Harendt'	b'Christoph'	b'Harendt'	b'Christoph'
1.0	0	0	6	0	0.75	1	1	1	1	0	1	1.0	1	0.75	b'author-2e0d16311012e9e4f248'	b'Harendt'	b'Christoph mname'	b'Harendt'	b'Christoph mname'
1.0	0	0	-6	0	0.75	1	4	1	1	0	1	1.0	1	0.75	b'author-2e0d16311012e9e4f248'	b'Harendt'	b'Christoph mname'	b'Harendt'	b'Christoph'
0.8	0	0	2	0	0.8571428571428571	1	5	1	1	0	1	1.0	1	0.8571428571428571	b'author-d69ffd5bb56ea5f45abe'	b'Ruf'	b'Martin G.'	b'Ruf'	b'Martin G.'
0.8	0	0	-2	0	0.8571428571428571	1	5	1	1	0	1	1.0	1	0.8571428571428571	b'author-913a2fa6d40b479bb890'	b'Weichenrieder'	b'Alfons J.'	b'Weichenrieder'	b'Alfons'
1.0	0	0	-2	0	0.8571428571428571	1	1	1	1	0	1	1.0	1	0.8571428571428571	b'author-d69ffd5bb56ea5f45abe'	b'Ruf'	b'Martin G.'	b'Ruf'	b'Martin'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-913a2fa6d40b479bb890'	b'Weichenrieder'	b'Alfons J.'	b'Weichenrieder'	b'Alfons J.'
1.0	0	0	-2	0	0.8571428571428571	1	4	1	1	0	1	1.0	1	0.8571428571428571	b'author-d69ffd5bb56ea5f45abe'	b'Ruf'	b'Martin G.'	b'Ruf'	b'Martin'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-913a2fa6d40b479bb890'	b'Weichenrieder'	b'Alfons J.'	b'Weichenrieder'	b'Alfons J.'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
1.0	0	0	-2	0	0.8571428571428571	1	0	1	1	0	1	1.0	1	0.8571428571428571	b'author-1d63faca8359429400f2'	b'Ruf'	b'Martin G.'	b'Ruf'	b'Martin'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d69ffd5bb56ea5f45abe'	b'Ruf'	b'Martin'	b'Ruf'	b'Martin'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d69ffd5bb56ea5f45abe'	b'Ruf'	b'Martin'	b'Ruf'	b'Martin'
0.8	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-913a2fa6d40b479bb890'	b'Weichenrieder'	b'Alfons J.'	b'Weichenrieder'	b'Alfons J.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c1b040a790afcabd35f5'	b'Kleinert'	b'Joern'	b'Kleinert'	b'Joern'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c1b040a790afcabd35f5'	b'Kleinert'	b'Joern'	b'Kleinert'	b'Joern'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c1b040a790afcabd35f5'	b'Kleinert'	b'Joern'	b'Kleinert'	b'Joern'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6d3e23188c94b7815669'	b'Buch'	b'Claudia M.'	b'Buch'	b'Claudia M.'
1.0	0	0	-1	0	0.75	1	4	1	1	0	1	1.0	1	0.75	b'author-c1b040a790afcabd35f5'	b'Kleinert'	b'Joern'	b'Kleinert'	b'J\xef\xbf\xbdrn'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
0.8	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-751a4478d6a328f674f9'	b'Goldbach'	b'Stefan'	b'Goldbach'	b'Stefan'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-0c61946798c0de34946b'	b'Nitsch'	b'Volker'	b'Nitsch'	b'Volker'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-751a4478d6a328f674f9'	b'Goldbach'	b'Stefan'	b'Goldbach'	b'Stefan'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0c61946798c0de34946b'	b'Nitsch'	b'Volker'	b'Nitsch'	b'Volker'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-751a4478d6a328f674f9'	b'Goldbach'	b'Stefan'	b'Goldbach'	b'Stefan'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-0c61946798c0de34946b'	b'Nitsch'	b'Volker'	b'Nitsch'	b'Volker'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-751a4478d6a328f674f9'	b'Goldbach'	b'Stefan'	b'Goldbach'	b'Stefan'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-0c61946798c0de34946b'	b'Nitsch'	b'Volker'	b'Nitsch'	b'Volker'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-751a4478d6a328f674f9'	b'Goldbach'	b'Stefan'	b'Goldbach'	b'Stefan'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-0c61946798c0de34946b'	b'Nitsch'	b'Volker'	b'Nitsch'	b'Volker'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-90c3bb335de7eb8c2f54'	b'Kuzin'	b'Vladimir'	b'Kuzin'	b'Vladimir'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-24404408d5c7148d474a'	b'Schobert'	b'Franziska'	b'Schobert'	b'Franziska'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-90c3bb335de7eb8c2f54'	b'Kuzin'	b'Vladimir'	b'Kuzin'	b'Vladimir'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-24404408d5c7148d474a'	b'Schobert'	b'Franziska'	b'Schobert'	b'Franziska'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-90c3bb335de7eb8c2f54'	b'Kuzin'	b'Vladimir'	b'Kuzin'	b'Vladimir'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-24404408d5c7148d474a'	b'Schobert'	b'Franziska'	b'Schobert'	b'Franziska'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9e37f759778eb63bda24'	b'Kerl'	b'Cornelia'	b'Kerl'	b'Cornelia'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-a20716bbe91700666387'	b'Niepmann'	b'Friederike'	b'Niepmann'	b'Friederike'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-a20716bbe91700666387'	b'Niepmann'	b'Friederike'	b'Niepmann'	b'Friederike'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9e37f759778eb63bda24'	b'Kerl'	b'Cornelia'	b'Kerl'	b'Cornelia'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9e37f759778eb63bda24'	b'Kerl'	b'Cornelia'	b'Kerl'	b'Cornelia'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-cf6041e42a7dc7851c9e'	b'Koch'	b'Cath\xc3\xa9rine'	b'Koch'	b'Cath\xc3\xa9rine'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9e37f759778eb63bda24'	b'Kerl'	b'Cornelia'	b'Kerl'	b'Cornelia'
